"PRODUCT_ID","LANGUAGE_ID","TRANSLATED_NAME","TRANSLATED_DESCRIPTION"
3260,"SF","Tekstink?sittely - SWP/S 4.4","SmartSpread-taulukkolaskenta, Standard Edition 2.2, SPNIX-versiolle 4.x. Kutistemuovipakkaus sis?lt?? CD-ROM-levyn ohjelmistoineen, tulostetun k?sikirjan ja lisenssisopimuksen."
3260,"SK","Textov? procesor - SWP/S 4.4","Tabu?kov? procesor SmartSpread, Standard Edition Version 2.2, pre SPNIX Release 4.x. Bal?k obsahuje CD-ROM obsahuj?ci softv?r plus tla?en? manu?l a registr?ciu licencie."
3260,"TH","???????????????????????? - SWP/S 4.4","??????????????? SmartSpread - Standard Edition ???????? 2.2 ?????? SPNIX Release 4.x ???????????????????? CD-ROM ????????????????????????????????? ???????????? ??????????????????"
3260,"TR","S?zc?k ??leme - SWP/S 4.4","SmartSpread Elektronik Tablo, Standart S?r?m 2.2, SPNIX S?r?m 4.x i?in. Korumal? ambalaj i?inde yaz?l?m?n bulundu?u CD-ROM'a ek olarak bas?l? kullan?m k?lavuzu ve lisans kayd? yer al?r."
3260,"US","Word Processing - SWP/S 4.4","SmartSpread Spreadsheet, Standard Edition Version 2.2, for SPNIX Release 4.x. Shrink wrap includes CD-ROM, containing software, plus printed manual and license registration."
3260,"ZHS","???? - SWP/S 4.4","SmartSpread ????, ??? 2.2, ?? SPNIX 4.x ????????????? CD-ROM, ???????????"
3260,"ZHT","???? - SWP/S 4.4","SmartSpread Spreadsheet???? 2.2?? SPNIX 4.0 ?????????? CD-ROM ?????????????????????"
3262,"AR","???? ?????? - SSS/S 2.2","???? ?????? SmartSpread? ????? ?????? ???????? 2.2? ????? SPNIX 401 . ?????? ???? ???????? ??????? ??? ??? ????? ????? ??? ????? ?????? ???? ??? ????????? ???? ???? ????? ?????? ???????."
3262,"CA","Full de C?lcul - SSS/S 2.2","Full de C?lcul SmartSpread, Standard Edition Versi? 2.2, per a la versi? 4.1 de SPNIX - el paquet inclou un CD-ROM amb el software, documentaci? en l?nia, el manual impr?s i el registre de llic?ncia."
3262,"CS","Tabulkov? procesor - SSS/S 2.2","Tabulkov? procesor SmartSpread, standardn? edice, verze 2.2 pro SPNIX Relaease 4.1. Balen? ve smr??ovac? f?lii zahrnuje CD-ROM, obsahuj?c? software a dokumentaci on-line, plus ti?t?n? manu?l a registraci licence."
3262,"D","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, for SPNIX Release 4.1. H?lle mit CD-ROM mit Software und Online-Dokumentation, gedrucktem Handbuch und Lizenzvereinbarung."
3262,"DK","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition version 2.2, til SPNIX release 4.1. Vakuumpakken indeholder en cd-rom med software og onlinedokumentation plus vejledning og licensregistrering."
3262,"E","Hoja de C?lculo - SSS/S 2.2","Hoja de C?lculo de SmartSpread, Standard Edition Versi?n 2.2, para SPNIX Versi?n 4.1. El ajuste de reducci?n incluye un CD-ROM que contiene un software y documentaci?n en pantalla, adem?s de un manual impreso y un registro de licencia."
3262,"EL","???????????? ????? - SSS/S 2.2","???????????? ????? SmartSpread, ?????? Standard 2.2, ??? ?? SPNIX, ?????? 4.1. ? ?????????? ????????? ???????? CD-ROM ?? ????????? ??? ??????????? ??????????, ??? ?????? ?????????? ??? ?????? ?????? ?????? ?????????."
3262,"ESA","Hoja de C?lculo - SSS/S 2.2","Hoja de C?lculo de SmartSpread, Standard Edition Versi?n 2.2, para SPNIX Versi?n 4.1. El ajuste de reducci?n incluye un CD-ROM que contiene un software y documentaci?n en pantalla, adem?s de un manual impreso y un registro de licencia."
3262,"F","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, pour SPNIX Release 4.1. Ce logiciel pr?t ? l'emploi comprend un CD-ROM contenant le logiciel et la documentation en ligne, ainsi qu'un manuel imprim? et une demande de licence."
3262,"FRC","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, pour SPNIX Release 4.1. Ce logiciel pr?t ? l'emploi comprend un CD-ROM contenant le logiciel et la documentation en ligne, ainsi qu'un manuel imprim? et une demande de licence."
3262,"HU","T?bl?zatkezel?s - SSS/S 2.2","SmartSpread t?bl?zatkezel?, Standard kiad?s, 2.2-es verzi?, SPINX Release 4.1 rendszerre. A csomagban tal?lhat? egy szoftvert ?s online dokument?ci?t tartalmaz? CD, nyomtatott k?zik?nyv ?s licencregisztr?ci?."
3262,"I","Foglio di calcolo - SSS/S 2.2","Foglio di calcolo SmartSpread, edizione standard versione 2.2, per SPNIX release 4.1. Lo shrink wrap contiene un CD ROM con software e documentazione in linea, manuale su carta e registrazione della licenza."
3262,"IW","?????? ???????? - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, ???? SPNIX ???? 4.1. Shrink wrap ???? CD-ROM ?? ????? ?????? ?????, ????? ????? ?????? ??????."
3262,"JA","???????? - SSS/S 2.2","SmartSpread?????????Standard Edition?????2.2?SPNIX????4.1???????????????????????????????CD-ROM?????????????????????????"
3262,"KO","?????? - SSS/S 2.2","SmartSpread Spreadsheet, SPNIX ??? 4.1? Standard Edition ?? 2.2. ?? ??? ?????? ??? ???? ???? CD-ROM, ??? ??? ? ???? ??? ?????."
3262,"N","Regneark - SSS/S 2.2","SmartSpread-regneark, standardutgave versjon 2.2, for SPNIX utgave 4.1. Pakken inneholder CD-ROM med programvare og online-dokumentasjon, pluss trykt h?ndbok og lisensregistrering."
3262,"NL","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, standaardeditie versie 2.2 voor SPNIX versie 4.1. Pakket met CD-ROM met software en on-line documentatie, plus handleiding in boekvorm en licentieregistratie."
3262,"PL","Arkusz kalkulacyjny - SSS/S 2.2","Arkusz kalkulacyjny SmartSpread, Standard Edition, wersja 2.2, dla SPNIX Release 4.1. Niewielkie opakowanie zawiera CD-ROM z oprogramowaniem i dokumentacj? elektroniczn? oraz wydrukowany podr?cznik i kart? rejestracyjn?."
3262,"PT","Folha de C?lculo - SSS/S 2.2","Folha de C?lculo SmartSpread, Standard Edition Vers?o 2.2, para SPNIX Release 4.1. Inclui um CD-ROM com software e documenta??o interactiva, bem como o manual impresso e o registo da licen?a."
3262,"PTB","Planilha - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, para SPNIX Release 4.1. A embalagem inclui o CD-ROM que cont?m o software e a documenta??o on-line, al?m do manual impresso e do registro de licen?a."
3262,"RO","Foaie de calcul - SSS/S 2.2","Foaie de calcul SmartSpread, edi?ie standard versiunea 2.2, pentru SPNIX edi?ia 4.1. Pachetul include CD-ROM ce con?ine software avansat ?i documenta?ie interactiv?, plus manual tip?ritl ?i ?nregistrarea de licen??."
3262,"RU","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition ?????? 2.2 ??? SPNIX ?????? 4.1. ???????? ???????? ???????-???? ? ??????????? ? ????????????? ????????????? ???? ???????? ????????? ? ????? ??????????? ????????."
3262,"S","Kalkylbladsprogram - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, f?r SPNIX Release 4.1. F?rpackningen inneh?ller en CD-ROM-skiva med programvara och dokumentation, plus tryckt handbok och licensregistrering."
3262,"SF","Taulukkolaskenta - SSS/S 2.2","SmartSpread-taulukkolaskenta, Standard Edition 2.2, SPNIX-versiolle 4.1. Kutistemuovipakkaus sis?lt?? CD-ROM-levyn ohjelmistoineen ja k?yt?naikaisine dokumentaatioineen, tulostetun k?sikirjan ja lisenssisopimuksen."
3262,"SK","Tabu?kov? procesor - SSS/S 2.2","Tabu?kov? procesor SmartSpread, Standard Edition Version 2.2, pre SPNIX Release 4.1. Bal?k obsahuje CD-ROM obsahuj?ci softv?r a on-line dokument?ciu plus tla?en? manu?l a registr?ciu licencie."
3262,"TH","??????????????? - SSS/S 2.2","??????????????? SmartSpread - Standard Edition ???????? 2.2 ?????? SPNIX Release 4.1 ???????????????????? CD-ROM ????????????????????????????????? ???????????? ????????? ??????????????????"
3262,"TR","Elektronik Tablo - SSS/S 2.2","SmartSpread Elektronik Tablo, Standart S?r?m 2.2, SPNIX S?r?m 4.1 i?in. Korumal? ambalaj i?inde yaz?l?m ve online dok?mantasyonun bulundu?u CD-ROM'a ek olarak bas?l? kullan?m k?lavuzu ve lisans kayd? yer al?r."
3262,"US","Spreadsheet - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, for SPNIX Release 4.1. Shrink wrap includes CD-ROM containing software and online documentation, plus printed manual and license registration."
3262,"ZHS","???? - SSS/S 2.2","SmartSpread ????, ??? 2.2, ?? SPNIX 4.1 ?????????????????? CD-ROM, ???????????"
3262,"ZHT","??? - SSS/S 2.2","SmartSpread Spreadsheet???? 2.2?? SPNIX 4.1 ?????????? CD-ROM ??????????????????????????"
3277,"AR","????? ????? - A/T","?????? ????? ????? ???? ??????? ????????? ??????"
3277,"CA","Suport d'Unitat - A/T","Equip de muntatge Suport d'Unitat per a PC de torre"
3277,"CS","R?me?ek pro mont?? mechaniky - A/T","Souprava pro mont?? mechaniky pro PC sk??? typu v??"
3277,"D","Drive Mount - A/T","Drive Mount Montage-Kit f?r Tower-PC"
3277,"DK","Drevmontering - A/T","Monteringss?t til drev i tower-kabinet"
3277,"E","Montaje de la Unidad - A/T","Kit de ensamblaje de montaje de la unidad para la PC de torre"
3277,"EL","??????? ???????? ?????? - A/T","??? ?????????????? ???????? ?????? ??? ?????????? tower"
3277,"ESA","Montaje de la Unidad - A/T","Kit de ensamblaje de montaje de la unidad para la PC de torre"
3277,"F","Drive Mount - A/T","Kit de montage de lecteur pour PC, mod?le tour"
3277,"FRC","Drive Mount - A/T","Kit de montage de lecteur pour PC, mod?le tour"
3277,"HU","Meghajt?-beszerel?keret - A/T","Meghajt?-beszerel?kerethez szerel?si k?szlet, torony fel?p?t?s? h?zhoz"
3277,"I","Drive Mount - A/T","Drive Mount assembly kit per PC tower"
3277,"IW","Drive Mount - A/T","???? ????? ?? Drive Mount ???? tower PC"
3277,"JA","????????? - A/T","???PC????????????????????"
3277,"KO","???? ??? - A/T","?? PC? ???? ??? ???? ??"
3277,"N","Stasjonsmontering - A/T","Stasjonsmontering for bordmodell-PC, byggesett"
3277,"NL","Stationskoppeling - A/T","Assemblageset voor aansluiten van station op computer (tower-pc)"
3277,"PL","P??ka monta?owa - A/T","P??ka monta?owa dysku do obudowy PC typu wie?a."
3277,"PT","Suporte para Unidades - A/T","Kit de Montagem de Suporte para Unidades para PC em torre"
3277,"PTB","Montagem de Unidade - A/T","Kit de Montagem de Unidade para PC tipo torre"
3277,"RO","Set de montaj - A/T","Set de asamblare pentru PC cu carcas? turn"
3277,"RU","????????? ?????????? - A/T","???????? ??? ??????? ?????????? ? ??????? ???? Tower"
3277,"S","Enhetsf?ste - A/T","Monteringssats f?r enhetsf?ste till torndator"
3277,"SF","Aseman kiinnike - A/T","Aseman kiinnikkeen rakennussarja PC-tornikotelolle."
3277,"SK","Mont?? mechaniky - A/T","Mont??na s?prava mechaniky pre PC typu tower"
3277,"TH","???????? - A/T","???????????????????? PC ???????????"
3277,"TR","S?r?c? Montaj? - A/T","Y?ksek kasal? ki?isel bilgisayar i?in S?r?c? Montaj? montaj seti"
3277,"US","Drive Mount - A/T","Drive Mount assembly kit for tower PC"
3277,"ZHS","????? - A/T","???? PC ?????????????"
3277,"ZHT","???? - A/T","Tower PC ?????????"
3290,"AR","SPNIX3.3 DU","????? ???? ???????: SPNIX V3.3 - ????? V4.0? ????? ??????."
3290,"CA","SPNIX3.3 DU","Software de Sistema Operatiu: SPNIX V3.3 - Actualitzaci? a 4.0; llic?ncia de desenvolupador."
3290,"CS","SPNIX3.3 DU","Software opera?n?ho syst?mu: SPNIX V3.3 - roz???en? na v. 4.0; licence pro v?voj??e."
3290,"D","SPNIX3.3 DU","Operating System Software: SPNIX V3.3 - V4.0-Upgrade; Entwicklerlizenz."
3290,"DK","SPNIX3.3 DU","Operativsystemsoftware: SPNIX V3.3 - V4.0 opgradering; udviklerlicens."
3290,"E","SPNIX3.3 DU","Software del Sistema Operativo: SPNIX V3.3 - Actualizaci?n a V4.0; licencia de desarrollador."
3290,"EL","SPNIX3.3 DU","????????? ???????????? ??????????: SPNIX V3.3 - ?????????? ???? ?????? 4.0, ????? ????????? ?????????."
3290,"ESA","SPNIX3.3 DU","Software del Sistema Operativo: SPNIX V3.3 - Actualizaci?n a V4.0; licencia de desarrollador."
3290,"F","SPNIX3.3 DU","Logiciel de syst?me d'exploitation : SPNIX V3.3 - Mise ? niveau V4.0 ; licence de d?veloppeur."
3290,"FRC","SPNIX3.3 DU","Logiciel de syst?me d'exploitation : SPNIX V3.3 - Mise ? niveau V4.0 ; licence de d?veloppeur."
3290,"HU","SPNIX3.3 DU","Oper?ci?s rendszer: SPNIX, friss?t?s 3.3-as verzi?r?l 4.0-s verzi?ra; fejleszt?i licenc"
3290,"I","SPNIX3.3 DU","Software sistema operativo: SPNIX V3.3 - Aggiornamento V4.0; licenza per sviluppatore."
3290,"IW","SPNIX3.3 DU","????? ????? ??????: SPNIX V3.3 - V4.0 ?????; ?????? ?????."
3290,"JA","SPNIX3.3 DU","????????????????????: SPNIX V3.3 - V4.0?????????????????"
3290,"KO","SPNIX3.3 DU","?? ?? ?????: SPNIX V3.3 - V4.0 ?????, ??? ????."
3290,"N","SPNIX3.3 DU","Operativsystemprogramvare: SPNIX V3.3 - V 4.0-oppgradering, utviklerlisens."
3290,"NL","SPNIX3.3 DU","Besturingssysteemsoftware: SPNIX V3.3 - V4.0 upgrade; licentie voor ontwikkelaars"
3290,"PL","SPNIX3.3 DU","System operacyjny: SPNIX V3.3 - uaktualnienie licencji programistycznej do wersji 4.0."
3290,"PT","SPNIX3.3 DU","Software de Sistema Operativo: Actualiza??o SPNIX V3.3 - V4.0; licen?a de programador."
3290,"PTB","SPNIX3.3 DU","Software de Sistema Operacional: SPNIX V3.3 - upgrade V4.0; licen?a do desenvolvedor."
3290,"RO","SPNIX3.3 DU","Software sistem de operare: SPNIX upgrade V3.3 - V4.0; licen?? pentru dezvoltatori."
3290,"RU","SPNIX3.3 DU","??????????? ??????????? ???????????? ???????: SPNIX V3.3 - ?????????? ?? ?????? 4.0; ???????? ????????????."
3290,"S","SPNIX3.3 DU","Operativsystem: SPNIX V3.3 - V4.0-uppgradering. Licens f?r utvecklare."
3290,"SF","SPNIX3.3 DU","K?ytt?j?rjestelm?ohjelmisto: SPNIX V3.3 - V4.0 -p?ivitys, kehitt?j?n lisenssi."
3290,"SK","SPNIX3.3 DU","Opera?n? syst?m: SPNIX V3.3 - zv??enie verzie na 4.0; licencia v?voj?ra."
3290,"TH","SPNIX3.3 DU","???????????????????????: ?????????? SPNIX V3.3 - V4.0 ??????????????????????"
3290,"TR","SPNIX3.3 DU","??letim Sistemi Yaz?l?m?: SPNIX V3.3 - V4.0 y?kseltmesi; geli?tirici lisans?."
3290,"US","SPNIX3.3 DU","Operating System Software: SPNIX V3.3 - V4.0 upgrade; developer license."
3290,"ZHS","SPNIX3.3 DU","??????: SPNIX V3.3 - V4.0 ??; ???????"
3290,"ZHT","SPNIX3.3 DU","???????SPNIX 3.3 ? - 4.0 ???????????"
3300,"AR","?????? ?????? <S.32.P>","?????? ??????: ???? ??? 32 ??????? ??? Phillips? ????? ????????? ????? ??? 400."
3300,"CA","Cargols <S.32.P>","Cargols: acer, mida: 32 mm, cap Phillips. Capsa de pl?stic, contingut 400."
3300,"CS","?rouby <S.32.P>","?rouby: Ocel, rozm?r 32 mm, s k???ovou dr??kou. Plastov? krabice, obsah 400 ks."
3300,"D","Schrauben <S.32.P>","Schrauben: Stahl, Gr??e 32mm, Phillips-Kopf. Plastikkarton, Inhalt 400"
3300,"DK","Skruer <S.32.P>","Skruer: St?l, st?rrelse 32mm, stjernek?rv. Plastik?ske, indhold 400."
3300,"E","Tornillos <S.32.P>","Tornillos: Acero, 32 mm de tama?o, cabeza Phillips. Caja de pl?stico, 400 de contenido."
3300,"EL","????? <S.32.P>","?????: ??????????, ??????? 32mm, ?????? Phillips. ???????? ?????, ???????? 400."
3300,"ESA","Tornillos <S.32.P>","Tornillos: Acero, 32 mm de tama?o, cabeza Phillips. Caja de pl?stico, 400 de contenido."
3300,"F","Screws <S.32.P>","Vis : acier, 32 mm, t?te Phillips. Bo?te en plastique de 400 vis."
3300,"FRC","Screws <S.32.P>","Vis : acier, 32 mm, t?te Phillips. Bo?te en plastique de 400 vis."
3300,"HU","Csavarok <S.32.P>","Csavarok: ac?l, 32 mm-es m?ret?, csillagfej?. M?anyag doboz, 400 darabot tartalmaz."
3300,"I","Viti <S.32.P>","Viti: acciaio, 32mm, testa Phillips. Confezione in plastica da 400 pezzi."
3300,"IW","????? <S.32.P>","?????: ????, ???? 32mm, ??????. ????? ???????, 400 ??????."
3300,"JA","?? <S.32.P>","??: ????????32mm?Phillips?????????????????400????"
3300,"KO","?? <S.32.P>","??: ??, ?? 32mm, Phillips ??. ???? ??, ?? 400."
3300,"N","Skruer <S.32.P>","Skruer: St?l, st?rrelse 32 mm, Phillips-hode. Plasteske, innhold 400."
3300,"NL","Schroeven <S.32.P>","Schroeven: staal, lengte 32mm, kruiskop. Plastic doos, inhoud 400 stuks."
3300,"PL","?rubki <S.32.P>","?rubki: stalowe, rozmiar 32 mm, naci?cie krzy?akowe. Plastikowe pude?ko, 400 sztuk."
3300,"PT","Parafusos <S.32.P>","Parafusos: A?o, dimens?o 32mm, cabe?a Phillips. Caixa de pl?stico com 400 unidades."
3300,"PTB","Parafusos <S.32.P>","Parafusos: A?o, medida 32 mm, reto. Caixa de papel?o, conte?do 400."
3300,"RO","?uruburi <S.32.P>","?uruburi: o?el, dimensiune 32 mm, cap Phillips. Cutie de plastic - 400 de buc??i."
3300,"RU","????? <S.32.P>","?????: ????????, ?????? 32 ??, ?????????????? ???????. ??????????? ??????? ???????? 400 ??????."
3300,"S","Skruvar <S.32.P>","Skruvar: Metall, 32 mm, Phillips-huvud. Plastl?da med 400 st."
3300,"SF","Ruuvit <S.32.P>","Ruuvit: Ter?st?, koko 32 mm, ristikanta. Muovilaatikossa 400 kpl."
3300,"SK","Skrutky <S.32.P>","Skrutky: oce?ov?, ve?kos? 32 mm, hlavi?ka Phillips. Plastov? ?katu?ka, obsah 400."
3300,"TH","???? <S.32.P>","????: ????? ???? 32mm ????????? ???????????? ????????????? 400"
3300,"TR","Vidalar <S.32.P>","Vidalar: ?elik, boyut 32mm, Phillips kafa. Plastik kutu, adet 400."
3300,"US","Screws <S.32.P>","Screws: Steel, size 32mm, Phillips head. Plastic box, contents 400."
3300,"ZHS","?? <S.32.P>","??: ?, ?? 32mm, ?????????(400 ?/?)?"
3300,"ZHT","??? <S.32.P>","????????? 32 ???Phillips ???????? 400 ??"
3301,"AR","?????? ?????? <B.28.P>","?????? ??????: ????? ??? 28 ??????? ??? Phillips. ????? ????????? ????? ??? 500."
3301,"CA","Cargols <B.28.P>","Cargols: llaut?, mida: 28 mm, cap Phillips. Capsa de pl?stic, contingut 500."
3301,"CS","?rouby <B.28.P>","?rouby: Mosaz, rozm?r 28 mm, s k???ovou dr??kou. Plastov? krabice, obsah 500 ks."
3301,"D","Schrauben <B.28.P>","Schrauben: Kupfer, Gr??e 28mm, Phillips-Kopf. Plastikkarton, Inhalt 500."
3301,"DK","Skruer <B.28.P>","Skruer: Messing, st?rrelse 28mm, stjernek?rv. Plastik?ske, indhold 500."
3301,"E","Tornillos <B.28.P>","Tornillos: Metal, 28 mm de tama?o, cabeza Phillips. Caja de pl?stico, 500 de contenido."
3301,"EL","????? <B.28.P>","?????: ????????????, ??????? 28mm, ?????? Phillips. ???????? ?????, ???????? 500."
3301,"ESA","Tornillos <B.28.P>","Tornillos: Metal, 28 mm de tama?o, cabeza Phillips. Caja de pl?stico, 500 de contenido."
3301,"F","Screws <B.28.P>","Vis : laiton, taille 28 mm, t?te Phillips. Bo?te en plastique de 500 vis."
3301,"FRC","Screws <B.28.P>","Vis : laiton, taille 28 mm, t?te Phillips. Bo?te en plastique de 500 vis."
3301,"HU","Csavarok <B.28.P>","Csavarok: r?z, 28 mm-es m?ret?, csillagfej?. M?anyag doboz, 500 darabot tartalmaz."
3301,"I","Viti <B.28.P>","Viti: ottone, 28mm, testa Phillips. Confezione in plastica da 500 pezzi."
3301,"IW","????? <B.28.P>","?????: ?????, ???? 28mm, ??????. ????? ???????, 500 ??????."
3301,"JA","?? <B.28.P>","??: ????????28mm?Phillips?????????????????500????"
3301,"KO","?? <B.28.P>","??: ??, ?? 28mm, Phillips ??. ???? ??, ?? 500."
3301,"N","Skruer <B.28.P>","Skruer: Messing, st?rrelse 28 mm, Phillips-hode. Plasteske, innhold 500."
3301,"NL","Schroeven <B.28.P>","Schroeven: koper, lengte 28mm, kruiskop. Plastic doos, inhoud 500 stuks."
3301,"PL","?rubki <B.28.P>","?rubki: mosi??ne, rozmiar 28 mm, naci?cie krzy?akowe. Plastikowe pude?ko, 500 sztuk."
3301,"PT","Parafusos <B.28.P>","Parafusos: Lat?o, dimens?o 28mm, cabe?a Phillips. Caixa de pl?stico com 500 unidades."
3301,"PTB","Parafusos <B.28.P>","Parafusos: Lat?o, medida 28 mm, cabe?a Phillips. Caixa de pl?stico; conte?do 500."
3301,"RO","?uruburi <B.28.P>","?uruburi: alam?, dimensiune 28 mm, cap Phillips. Cutie de plastic - 500 de buc??i."
3301,"RU","????? <B.28.P>","?????: ????????, ?????? 28 ??, ?????????????? ???????. ??????????? ??????? ???????? 500 ??????."
3301,"S","Skruvar <B.28.P>","Skruvar: M?ssing, 28 mm, Phillips-huvud. Plastl?da med 500 st."
3301,"SF","Ruuvit <B.28.P>","Ruuvit: Messinki?, koko 28 mm, ristikanta. Muovilaatikossa 500 kpl."
3301,"SK","Skrutky <B.28.P>","Skrutky: mosadzn?, ve?kos? 28 mm, hlavi?ka Phillips. Plastov? ?katu?ka, obsah 500."
3301,"TH","???? <B.28.P>","????: ????????? ???? 28mm ????????? ???????????? ????????????? 500"
3301,"TR","Vidalar <B.28.P>","Vidalar: Pirin?, boyut 28mm, Phillips kafa. Plastik kutu, adet 500."
3301,"US","Screws <B.28.P>","Screws: Brass, size 28mm, Phillips head. Plastic box, contents 500."
3301,"ZHS","?? <B.28.P>","??: ??, ?? 28mm, ?????????(500 ?/?)?"
3301,"ZHT","??? <B.28.P>","????????? 28 ???Phillips ???????? 500 ??"
3331,"AR","???? 21/HR","???? 21 ???? (20 ???? ????? ?????) ??? ??? ?????. ??? ?????? ?????? ????? ???? ??? ?????? ?????????? ??? ?????? ???????. ?????? ?????????? ???? ???? ?? ?????? ??? ?????? ??????? ?? ???? ????? ???? ????? ?????? ?????????."
3331,"CA","Monitor 21/HR","Monitor de 21 polzades (20 d'imatge visible) d'alta resoluci?. Aquest monitor ?s ideal per a aplicacions gr?fiques intensives, de publicaci? d'escriptori i d'empresa. Gaudiu de la productivitat que pot oferir un monitor gran que permet de disposar de m?s espai de treball per executar aplicacions."
3331,"CS","Monitor 21/HR","21-ti palcov? monitor (20 palc? viditeln?ch) s vysok?m rozli?en?m. Tento monitor je ide?ln? pro firmy, pro publika?n? ?innost a aplikace, vyu??vaj?c? intenzivn? grafiku. Vyu??jte produktivitu, kterou v?m m??e p?in?st velk? monitor s v?t?? plochou pro prov?d?n? aplikac?."
3331,"D","Monitor 21/HR","21 Inch Monitor (20 sichtbar) High Resolution. Dieser Monitor eignet sich besonders f?r Business-, Desktop-Publishing- und grafikintensive Anwendungen. Freuen Sie sich an der Produktivit?t eines gro?en Bildschirms bei der Ausf?hrung von Anwendungen."
3331,"DK","Sk?rm 21/HR","21"" sk?rm (20"" synsfelt) med h?j opl?sning. Denne sk?rm er ideel til virksomheder, desktop publishing og grafiktunge programmer. Oplev den produktivitet, som en stor sk?rm kan give via et st?rre arbejdsomr?de til k?rsel af programmer."
3331,"E","Monitor 21/HR","Monitor de 21 pulgadas (20 visibles) de alta resoluci?n. Este monitor es ideal para los negocios, la autoedici?n y aplicaciones con muchos gr?ficos. Disfrute de la productividad que proporciona un gran monitor al aportar m?s espacio de trabajo para ejecutar aplicaciones."
3331,"EL","????? 21/HR","????? 21 ?????? (?? ????????? ???????? 20 ??????) ?????? ????????. ???? ? ????? ????? ??????? ??? ????????????, ???????????? ???????? (DTP) ??? ????????? ?? ????????? ?????????? ???????. ???????????? ??? ????????? ??????????????? ??? ?????? ?? ????????? ??? ?????? ????? ???? ??? ??????????? ????? ???????? ??? ??????? ??? ??? ???????? ?????????."
3331,"ESA","Monitor 21/HR","Monitor de 21 pulgadas (20 visibles) de alta resoluci?n. Este monitor es ideal para los negocios, la autoedici?n y aplicaciones con muchos gr?ficos. Disfrute de la productividad que proporciona un gran monitor al aportar m?s espacio de trabajo para ejecutar aplicaciones."
3331,"F","Monitor 21/HR","Ecran haute r?solution 21 pouces (20 affichables) destin? aux applications de gestion, de publication assist?e par ordinateur (PAO) et d'infographie professionnelle. B?n?ficiez de la productivit? que permet un grand ?cran gr?ce ? son plus grand espace de travail."
3331,"FRC","Monitor 21/HR","Ecran haute r?solution 21 pouces (20 affichables) destin? aux applications de gestion, de publication assist?e par ordinateur (PAO) et d'infographie professionnelle. B?n?ficiez de la productivit? que permet un grand ?cran gr?ce ? son plus grand espace de travail."
3331,"HU","21/HR monitor","21 h?velykes monitor (20 h?velyk l?that?), nagy felbont?s?. Ez a monitor ide?lis ?zleti, DTP- ?s grafikaintenz?v alkalmaz?sokhoz. ?lvezze a nagy monitor k?n?lta el?ny?ket, melyek az alkalmaz?sok futtat?sa sor?n jelentkeznek."
3331,"I","Monitor 21/HR","Monitor da 21 pollici (20 visualizzabili) ad alta risoluzione. Ideale per applicativi aziendali, applicazioni desktop publishing e graphics-intensive. Monitor di grandi dimensioni pi? spazio di lavoro maggiore per l'esecuzione di applicazioni."
3331,"IW","??? 21/HR","??? 21 ????' (???? ????? 20 ????') ??? ???????? ?????. ??? ?? ?????? ?????? ?? ??????? ??????, ??????? ?????? ???? ??????? ???????? ??????. ???? ?????? ???????? ?? ?????? ??? ???? ??? ??? ?????? ?????? ??? ????? ???????."
3331,"JA","????21/HR","21???(??20???)????????????????????????????????????????????????????????????????????????????????????????????????????"
3331,"KO","??? 21/HR","???? 21??(??? ?? 20??) ???. ? ???? ??, ?? ?? ? ??? ?? ????? ?????. ?? ???? ??? ??? ?? ??? ?? ?? ???? ?? ???? ????."
3331,"N","Skjerm 21/HR","21-tommers skjerm (20 tommer synlig) h?y oppl?sning. Denne skjermen er ideell for forretning, Desktop Publishing og grafikkintensive bruksomr?der. Nyt produktiviteten som en stor skjerm kan gi med det store arbeidsomr?det for kj?rende applikasjoner."
3331,"NL","Monitor 21/HR","21-inch monitor (20 inch effectief) met hoge resolutie. Deze monitor is uitermate geschikt voor kantoren, desktoppublishing en zware grafische applicaties. Het grote beeld van deze monitor verhoogt uw productiviteit."
3331,"PL","Monitor 21/HR","21-calowy (20-calowy obszar wy?wietlania) monitor kineskopowy o du?ej rozdzielczo?ci. Idealny do zastosowa? biurowych, sk?adu publikacji i przy pracy z grafik?. Du?y obszar roboczy zapewnia wi?cej miejsca dla aplikacji, pozwalaj?c wydajniej pracowa?."
3331,"PT","Monitor 21/HR","Monitor de alta resolu??o de 21 polegadas (20 visualiz?veis). Este monitor ? ideal para utiliza??o profissional, edi??o electr?nica e aplica??es intensivas em termos gr?ficos. Beneficie da produtividade que um monitor de maiores dimens?es pode trazer atrav?s do espa?o de trabalho adicional dispon?vel para a execu??o de aplica??es."
